time,y,x,lat,long,date,cloudhigh,cloudlow,cloudmid,ozone,pressure,surftemp,temperature,id
40,20,16,26.2173913,-76.23478261,4/1/1998,1.5,26.5,5.5,288,1000,297.4,296.5,16-20
40,20,17,26.2173913,-73.73043478,4/1/1998,0.5,23.5,3,296,1000,296.5,295.5,17-20
40,20,18,26.2173913,-71.22608696,4/1/1998,2,26.5,4,296,1000,296.9,295,18-20
40,20,19,26.2173913,-68.72173913,4/1/1998,6,22,5,300,1000,296.5,295,19-20
40,20,20,26.2173913,-66.2173913,4/1/1998,8.5,23.5,5.5,304,1000,296.5,294.1,20-20
40,20,21,26.2173913,-63.71304348,4/1/1998,8.5,26,9,304,1000,296.5,295,21-20
40,20,22,26.2173913,-61.20869565,4/1/1998,16,25.5,11.5,308,1000,296.9,294.6,22-20
40,20,23,26.2173913,-58.70434783,4/1/1998,16,25.5,11.5,308,1000,296.9,294.6,23-20
40,20,24,26.2173913,-56.2,4/1/1998,24,27.5,13,306,1000,296.5,294.6,24-20
40,21,1,28.71304348,-113.8,4/1/1998,0,20.5,2,312,990,296.9,296.9,21-Jan
40,21,2,28.71304348,-111.2956522,4/1/1998,0.5,14,1.5,308,955,299.2,295,21-Feb
40,21,3,28.71304348,-108.7913043,4/1/1998,0.5,14,1.5,308,955,299.2,295,21-Mar
40,21,4,28.71304348,-106.2869565,4/1/1998,0.5,13.5,7.5,294,815,293.6,292.2,21-Apr
40,21,5,28.71304348,-103.7826087,4/1/1998,0.5,14,7,300,860,298.7,292.7,21-May
40,21,6,28.71304348,-101.2782609,4/1/1998,0.5,22,5,298,945,301.9,295,21-Jun
40,21,7,28.71304348,-98.77391304,4/1/1998,2,26,6,302,995,299.6,296,21-Jul
40,21,8,28.71304348,-96.26956522,4/1/1998,3.5,24,6.5,302,1000,295,295.5,21-Aug
40,21,9,28.71304348,-93.76521739,4/1/1998,4,19,7,302,1000,294.6,294.6,21-Sep
40,21,10,28.71304348,-91.26086957,4/1/1998,5.5,21.5,5.5,304,1000,295,294.6,21-Oct
40,21,11,28.71304348,-88.75652174,4/1/1998,5.5,21.5,5.5,304,1000,295,294.6,21-Nov
40,21,12,28.71304348,-86.25217391,4/1/1998,7,17.5,4.5,302,1000,295,294.1,21-Dec
40,21,13,28.71304348,-83.74782609,4/1/1998,7,15,3.5,300,1000,294.6,294.1,13-21
40,21,14,28.71304348,-81.24347826,4/1/1998,5,24.5,5,298,1000,296.5,296,14-21
40,21,15,28.71304348,-78.73913043,4/1/1998,3,34.5,7,300,1000,298.3,295,15-21
40,21,16,28.71304348,-76.23478261,4/1/1998,2.5,28,6.5,304,1000,296,294.1,16-21
40,21,17,28.71304348,-73.73043478,4/1/1998,2,27,6,310,1000,295.5,293.6,17-21
40,21,18,28.71304348,-71.22608696,4/1/1998,2.5,29.5,6.5,312,1000,295.5,293.6,18-21
40,21,19,28.71304348,-68.72173913,4/1/1998,2.5,29.5,6.5,312,1000,295.5,293.6,19-21
40,21,20,28.71304348,-66.2173913,4/1/1998,7.5,28,6.5,312,1000,295,293.6,20-21
40,21,21,28.71304348,-63.71304348,4/1/1998,11.5,25,6.5,316,1000,295,292.7,21-21
40,21,22,28.71304348,-61.20869565,4/1/1998,11.5,26,9.5,318,1000,294.6,292.7,22-21
40,21,23,28.71304348,-58.70434783,4/1/1998,20.5,28.5,15,318,1000,295,292.7,23-21
40,21,24,28.71304348,-56.2,4/1/1998,24,29,16,314,1000,295.5,293.2,24-21
40,22,1,31.20869565,-113.8,4/1/1998,0.5,25.5,2.5,330,975,297.4,295,22-Jan
40,22,2,31.20869565,-111.2956522,4/1/1998,0.5,25.5,2.5,330,975,297.4,295,22-Feb
40,22,3,31.20869565,-108.7913043,4/1/1998,0,24.5,7,324,865,293.6,289.3,22-Mar
40,22,4,31.20869565,-106.2869565,4/1/1998,0.5,22,9.5,316,855,294.6,289.3,22-Apr
40,22,5,31.20869565,-103.7826087,4/1/1998,0.5,30,7,320,895,296.9,290.2,22-May
40,22,6,31.20869565,-101.2782609,4/1/1998,0,32.5,4,314,935,298.7,291.7,22-Jun
40,22,7,31.20869565,-98.77391304,4/1/1998,1.5,29.5,4.5,314,980,295.5,293.6,22-Jul
40,22,8,31.20869565,-96.26956522,4/1/1998,4.5,30,6,314,1000,292.7,294.1,22-Aug
40,22,9,31.20869565,-93.76521739,4/1/1998,4.5,30,6,314,1000,292.7,294.1,22-Sep
40,22,10,31.20869565,-91.26086957,4/1/1998,7,27.5,8,320,1000,292.2,293.6,22-Oct
40,22,11,31.20869565,-88.75652174,4/1/1998,9,28.5,10,318,1000,291.2,293.2,22-Nov
40,22,12,31.20869565,-86.25217391,4/1/1998,11,28,9.5,316,1000,291.7,293.6,22-Dec
40,22,13,31.20869565,-83.74782609,4/1/1998,10.5,21,11,314,1000,292.2,293.6,13-22
40,22,14,31.20869565,-81.24347826,4/1/1998,9.5,30.5,10,318,1000,294.6,293.6,14-22
40,22,15,31.20869565,-78.73913043,4/1/1998,8.5,37.5,11.5,320,1000,296.5,293.6,15-22
40,22,16,31.20869565,-76.23478261,4/1/1998,8.5,37.5,11.5,320,1000,296.5,293.6,16-22
40,22,17,31.20869565,-73.73043478,4/1/1998,6,32.5,13.5,320,1000,295,293.6,17-22
40,22,18,31.20869565,-71.22608696,4/1/1998,5.5,36,12,326,1000,294.6,292.2,18-22
40,22,19,31.20869565,-68.72173913,4/1/1998,5,35,10.5,330,1000,293.6,291.7,19-22
40,22,20,31.20869565,-66.2173913,4/1/1998,10,30.5,13.5,334,1000,293.6,292.2,20-22
40,22,21,31.20869565,-63.71304348,4/1/1998,14.5,27.5,10.5,332,1000,293.6,291.7,21-22
40,22,22,31.20869565,-61.20869565,4/1/1998,14.5,28,11.5,334,1000,293.6,291.7,22-22
40,22,23,31.20869565,-58.70434783,4/1/1998,14.5,28,11.5,334,1000,293.6,291.7,23-22
40,22,24,31.20869565,-56.2,4/1/1998,21,30,17,332,1000,293.2,291.2,24-22
40,23,1,33.70434783,-113.8,4/1/1998,1.5,31.5,9.5,344,930,295.5,291.2,23-Jan
40,23,2,33.70434783,-111.2956522,4/1/1998,1.5,31.5,9.5,344,930,295.5,291.2,23-Feb
40,23,3,33.70434783,-108.7913043,4/1/1998,2.5,21.5,16,344,830,288.8,286.3,23-Mar
40,23,4,33.70434783,-106.2869565,4/1/1998,2,18,13.5,340,810,288.8,282.2,23-Apr
40,23,5,33.70434783,-103.7826087,4/1/1998,1.5,27,12.5,342,860,291.7,288.3,23-May
40,23,6,33.70434783,-101.2782609,4/1/1998,2,38,10,340,940,295,290.2,23-Jun
40,23,7,33.70434783,-98.77391304,4/1/1998,2,34,6.5,338,995,293.2,292.2,23-Jul
40,23,8,33.70434783,-96.26956522,4/1/1998,2,34,6.5,338,995,293.2,292.2,23-Aug
40,23,9,33.70434783,-93.76521739,4/1/1998,5,32,6.5,338,995,291.2,291.7,23-Sep
40,23,10,33.70434783,-91.26086957,4/1/1998,8,31.5,10.5,340,1000,291.2,292.2,23-Oct
40,23,11,33.70434783,-88.75652174,4/1/1998,12,33,12.5,334,1000,289.8,291.7,23-Nov
40,23,12,33.70434783,-86.25217391,4/1/1998,14.5,26,15.5,332,1000,289.3,291.2,23-Dec
40,23,13,33.70434783,-83.74782609,4/1/1998,17,22.5,15,336,990,289.8,291.2,13-23
40,23,14,33.70434783,-81.24347826,4/1/1998,17,22.5,15,336,990,289.8,291.2,14-23
40,23,15,33.70434783,-78.73913043,4/1/1998,15.5,20.5,15.5,342,1000,290.7,292.7,15-23
40,23,16,33.70434783,-76.23478261,4/1/1998,13.5,32,15,342,1000,294.6,293.2,16-23
40,23,17,33.70434783,-73.73043478,4/1/1998,14,40,16.5,348,1000,295.5,292.2,17-23
40,23,18,33.70434783,-71.22608696,4/1/1998,10.5,35,18,348,1000,292.7,291.7,18-23
40,23,19,33.70434783,-68.72173913,4/1/1998,10.5,35,18.5,342,1000,292.7,291.7,19-23
40,23,20,33.70434783,-66.2173913,4/1/1998,10.5,35,18.5,342,1000,292.7,291.7,20-23
40,23,21,33.70434783,-63.71304348,4/1/1998,12,34,18.5,356,1000,292.7,290.7,21-23
40,23,22,33.70434783,-61.20869565,4/1/1998,17.5,29.5,14,344,1000,292.2,290.7,22-23
40,23,23,33.70434783,-58.70434783,4/1/1998,19.5,27.5,12.5,342,1000,292.2,290.7,23-23
40,23,24,33.70434783,-56.2,4/1/1998,25,28.5,17.5,336,1000,292.2,291.7,24-23
40,24,1,36.2,-113.8,4/1/1998,4.5,28,23.5,354,865,289.8,287.3,24-Jan
40,24,2,36.2,-111.2956522,4/1/1998,5.5,23,21.5,358,825,288.3,284.7,24-Feb
40,24,3,36.2,-108.7913043,4/1/1998,5.5,23,21.5,358,825,288.3,284.7,24-Mar
40,24,4,36.2,-106.2869565,4/1/1998,7.5,17,24.5,352,805,285.2,282.2,24-Apr
40,24,5,36.2,-103.7826087,4/1/1998,8.5,20,24,354,810,287.3,283.2,24-May
40,24,6,36.2,-101.2782609,4/1/1998,8,30.5,19.5,354,925,291.7,287.8,24-Jun
40,24,7,36.2,-98.77391304,4/1/1998,7.5,40,11.5,364,975,291.7,289.8,24-Jul
40,24,8,36.2,-96.26956522,4/1/1998,7.5,40,11.5,364,975,291.7,289.8,24-Aug
40,24,9,36.2,-93.76521739,4/1/1998,5.5,38,13.5,358,995,289.8,290.7,24-Sep
40,24,10,36.2,-91.26086957,4/1/1998,9,32.5,13,360,1000,289.3,291.2,24-Oct
40,24,11,36.2,-88.75652174,4/1/1998,15.5,29.5,15,362,1000,287.8,291.2,24-Nov
40,24,12,36.2,-86.25217391,4/1/1998,20,25,21,352,990,287.3,288.8,24-Dec
40,24,13,36.2,-83.74782609,4/1/1998,21,21,25,350,950,287.3,288.3,13-24
40,24,14,36.2,-81.24347826,4/1/1998,21,21,25,350,950,287.3,288.3,14-24
40,24,15,36.2,-78.73913043,4/1/1998,19.5,21,22,354,990,288.3,289.8,15-24
40,24,16,36.2,-76.23478261,4/1/1998,17,26.5,22.5,358,1000,289.3,291.7,16-24
40,24,17,36.2,-73.73043478,4/1/1998,16,45,20.5,368,1000,294.1,290.7,17-24
40,24,18,36.2,-71.22608696,4/1/1998,16.5,40.5,20,370,1000,295,291.2,18-24
40,24,19,36.2,-68.72173913,4/1/1998,16.5,40.5,20,370,1000,295,291.2,19-24
40,24,20,36.2,-66.2173913,4/1/1998,15.5,37.5,23,368,1000,294.1,290.7,20-24
40,24,21,36.2,-63.71304348,4/1/1998,17,37.5,21.5,356,1000,293.6,290.7,21-24
40,24,22,36.2,-61.20869565,4/1/1998,19.5,33,19,354,1000,293.2,290.2,22-24
40,24,23,36.2,-58.70434783,4/1/1998,23.5,27,15.5,352,1000,291.7,290.2,23-24
40,24,24,36.2,-56.2,4/1/1998,23.5,27,15.5,352,1000,291.7,290.2,24-24
41,1,1,-21.2,-113.8,5/1/1998,1.5,46,9.5,258,1000,297.4,296.5,1-Jan
41,1,2,-21.2,-111.2956522,5/1/1998,0.5,46.5,6,260,1000,297.4,296,1-Feb
41,1,3,-21.2,-108.7913043,5/1/1998,0.5,47,6,258,1000,296.5,295.5,1-Mar
41,1,4,-21.2,-106.2869565,5/1/1998,1,50,7,260,1000,296.5,295,1-Apr
41,1,5,-21.2,-103.7826087,5/1/1998,1,45,6.5,260,1000,295.5,295,1-May
41,1,6,-21.2,-101.2782609,5/1/1998,0.5,41,6,260,1000,294.6,295,1-Jun
41,1,7,-21.2,-98.77391304,5/1/1998,0,43,6,260,1000,295,295,1-Jul
41,1,8,-21.2,-96.26956522,5/1/1998,0,43.5,4.5,260,1000,294.1,294.1,1-Aug
41,1,9,-21.2,-93.76521739,5/1/1998,0.5,41.5,7,262,1000,294.1,294.1,1-Sep
41,1,10,-21.2,-91.26086957,5/1/1998,1,42,9.5,260,1000,293.6,294.1,1-Oct
41,1,11,-21.2,-88.75652174,5/1/1998,1,42,9.5,260,1000,293.6,294.1,1-Nov
41,1,12,-21.2,-86.25217391,5/1/1998,2,45,9.5,262,1000,293.2,293.6,1-Dec
41,1,13,-21.2,-83.74782609,5/1/1998,2.5,50.5,12,260,1000,292.7,293.6,13-1
41,1,14,-21.2,-81.24347826,5/1/1998,2.5,51,16,262,1000,292.2,293.2,14-1
41,1,15,-21.2,-78.73913043,5/1/1998,2,53,18,262,1000,291.7,293.6,15-1
41,1,16,-21.2,-76.23478261,5/1/1998,0.5,50.5,23.5,262,990,291.2,294.1,16-1
41,1,17,-21.2,-73.73043478,5/1/1998,0.5,67,10.5,260,1000,291.7,293.2,17-1
41,1,18,-21.2,-71.22608696,5/1/1998,0.5,50,13.5,262,965,293.6,295.5,18-1
41,1,19,-21.2,-68.72173913,5/1/1998,4,8,20,264,665,284.7,285.8,19-1
41,1,20,-21.2,-66.2173913,5/1/1998,3.5,1.5,14.5,264,680,285.8,292.2,20-1
41,1,21,-21.2,-63.71304348,5/1/1998,4.5,16.5,29,256,940,292.7,293.2,21-1
41,1,22,-21.2,-61.20869565,5/1/1998,7.5,24,18,258,995,295,297.4,22-1
41,1,23,-21.2,-58.70434783,5/1/1998,8,20.5,15.5,258,990,294.1,295.5,23-1
41,1,24,-21.2,-56.2,5/1/1998,10.5,13,17.5,256,960,293.6,295.5,24-1
41,2,1,-18.70434783,-113.8,5/1/1998,1.5,41.5,3.5,254,1000,297.8,296.9,2-Jan
41,2,2,-18.70434783,-111.2956522,5/1/1998,1.5,41.5,3.5,254,1000,297.8,296.9,2-Feb
41,2,3,-18.70434783,-108.7913043,5/1/1998,1,44,3.5,256,1000,296.9,296.9,2-Mar
41,2,4,-18.70434783,-106.2869565,5/1/1998,1,51.5,3,256,1000,296.9,296,2-Apr
41,2,5,-18.70434783,-103.7826087,5/1/1998,0.5,50,5.5,256,1000,296,296,2-May
41,2,6,-18.70434783,-101.2782609,5/1/1998,0.5,47,5.5,256,1000,295.5,295.5,2-Jun
41,2,7,-18.70434783,-98.77391304,5/1/1998,0,47,6,256,1000,295.5,295.5,2-Jul
41,2,8,-18.70434783,-96.26956522,5/1/1998,0,45,5.5,256,1000,295,295.5,2-Aug
41,2,9,-18.70434783,-93.76521739,5/1/1998,0.5,46,6.5,256,1000,295,295,2-Sep
41,2,10,-18.70434783,-91.26086957,5/1/1998,1.5,47,13,256,1000,295,295.5,2-Oct
41,2,11,-18.70434783,-88.75652174,5/1/1998,1,48,11,258,1000,293.6,294.1,2-Nov
41,2,12,-18.70434783,-86.25217391,5/1/1998,1,46.5,18,256,1000,293.6,294.6,2-Dec
41,2,13,-18.70434783,-83.74782609,5/1/1998,1.5,55.5,19.5,256,1000,293.2,294.1,13-2
41,2,14,-18.70434783,-81.24347826,5/1/1998,1,52.5,24,256,1000,292.7,294.1,14-2
41,2,15,-18.70434783,-78.73913043,5/1/1998,0,56.5,23,256,1000,292.7,294.6,15-2
41,2,16,-18.70434783,-76.23478261,5/1/1998,0,68.5,17.5,254,1000,292.7,294.6,16-2
41,2,17,-18.70434783,-73.73043478,5/1/1998,0,72.5,9.5,256,995,293.6,295,17-2
41,2,18,-18.70434783,-71.22608696,5/1/1998,2,15.5,19,262,825,290.7,296.9,18-2
41,2,19,-18.70434783,-68.72173913,5/1/1998,6,NA,13,258,645,283.7,287.8,19-2
41,2,20,-18.70434783,-66.2173913,5/1/1998,6,NA,13,258,645,283.7,287.8,20-2
41,2,21,-18.70434783,-63.71304348,5/1/1998,5.5,5,17,258,805,289.8,295,21-2
41,2,22,-18.70434783,-61.20869565,5/1/1998,8.5,18,23.5,254,985,293.6,296.9,22-2
41,2,23,-18.70434783,-58.70434783,5/1/1998,9,18.5,25.5,254,985,295,297.4,23-2
41,2,24,-18.70434783,-56.2,5/1/1998,11,17,19,254,1000,296.9,297.8,24-2
41,3,1,-16.20869565,-113.8,5/1/1998,0.5,41.5,4.5,252,1000,298.7,297.8,3-Jan
41,3,2,-16.20869565,-111.2956522,5/1/1998,0.5,40,5,254,1000,298.3,297.4,3-Feb
41,3,3,-16.20869565,-108.7913043,5/1/1998,0.5,47,3,252,1000,297.4,296.9,3-Mar
41,3,4,-16.20869565,-106.2869565,5/1/1998,0.5,53.5,3,254,1000,297.4,296.9,3-Apr
41,3,5,-16.20869565,-103.7826087,5/1/1998,0,46,7,254,1000,296.5,296.5,3-May
41,3,6,-16.20869565,-101.2782609,5/1/1998,0,48,5.5,254,1000,296.5,296.5,3-Jun
41,3,7,-16.20869565,-98.77391304,5/1/1998,0.5,53,5.5,254,1000,296.5,296.5,3-Jul
41,3,8,-16.20869565,-96.26956522,5/1/1998,0,54.5,5.5,254,1000,296.5,296,3-Aug
41,3,9,-16.20869565,-93.76521739,5/1/1998,0.5,54,8.5,254,1000,296,295.5,3-Sep
41,3,10,-16.20869565,-91.26086957,5/1/1998,0,58,11.5,254,1000,296,296,3-Oct
41,3,11,-16.20869565,-88.75652174,5/1/1998,0,58,11.5,254,1000,296,296,3-Nov
41,3,12,-16.20869565,-86.25217391,5/1/1998,0.5,55,17.5,254,1000,295,295.5,3-Dec
41,3,13,-16.20869565,-83.74782609,5/1/1998,0.5,59,16,254,1000,294.1,296,13-3
41,3,14,-16.20869565,-81.24347826,5/1/1998,0,65.5,20.5,254,1000,294.6,295.5,14-3
41,3,15,-16.20869565,-78.73913043,5/1/1998,0.5,68,19.5,254,990,293.6,295,15-3
41,3,16,-16.20869565,-76.23478261,5/1/1998,0,65.5,5.5,254,1000,292.7,295.5,16-3
41,3,17,-16.20869565,-73.73043478,5/1/1998,0.5,24,17.5,258,865,292.7,295.5,17-3
41,3,18,-16.20869565,-71.22608696,5/1/1998,4,7,20,258,725,288.8,291.7,18-3
41,3,19,-16.20869565,-68.72173913,5/1/1998,6.5,NA,25.5,250,645,286.3,289.3,19-3
41,3,20,-16.20869565,-66.2173913,5/1/1998,8,11.5,21.5,250,905,291.7,293.2,20-3
41,3,21,-16.20869565,-63.71304348,5/1/1998,11,16.5,24,250,1000,294.6,297.4,21-3
41,3,22,-16.20869565,-61.20869565,5/1/1998,14.5,16,18.5,250,995,295.5,297.8,22-3
41,3,23,-16.20869565,-58.70434783,5/1/1998,12.5,15,17,252,990,297.4,298.7,23-3
41,3,24,-16.20869565,-56.2,5/1/1998,10.5,15.5,17.5,252,990,298.3,299.6,24-3
41,4,1,-13.71304348,-113.8,5/1/1998,0.5,34,3,252,1000,299.2,298.7,4-Jan
41,4,2,-13.71304348,-111.2956522,5/1/1998,0.5,39.5,3,252,1000,298.7,298.7,4-Feb
41,4,3,-13.71304348,-108.7913043,5/1/1998,0.5,40.5,2,252,1000,298.7,298.3,4-Mar
41,4,4,-13.71304348,-106.2869565,5/1/1998,0,43,2.5,252,1000,298.7,298.3,4-Apr
41,4,5,-13.71304348,-103.7826087,5/1/1998,0.5,47,3,252,1000,297.8,297.4,4-May
41,4,6,-13.71304348,-101.2782609,5/1/1998,0.5,51,2.5,252,1000,297.4,297.4,4-Jun
41,4,7,-13.71304348,-98.77391304,5/1/1998,0,50,1.5,252,1000,297.4,297.4,4-Jul
41,4,8,-13.71304348,-96.26956522,5/1/1998,0,53,1.5,252,1000,297.4,297.8,4-Aug
41,4,9,-13.71304348,-93.76521739,5/1/1998,0,56.5,3,252,1000,297.4,297.4,4-Sep
41,4,10,-13.71304348,-91.26086957,5/1/1998,0,56.5,5,254,1000,297.4,297.4,4-Oct
41,4,11,-13.71304348,-88.75652174,5/1/1998,0.5,62,8.5,252,1000,296.9,296.9,4-Nov
41,4,12,-13.71304348,-86.25217391,5/1/1998,0,62.5,10.5,254,1000,296.5,296.5,4-Dec
41,4,13,-13.71304348,-83.74782609,5/1/1998,0,71.5,10.5,254,1000,296.5,296.5,13-4
41,4,14,-13.71304348,-81.24347826,5/1/1998,0,75.5,11.5,252,1000,296,296.5,14-4
41,4,15,-13.71304348,-78.73913043,5/1/1998,0,59,4.5,250,1000,294.1,296.9,15-4
41,4,16,-13.71304348,-76.23478261,5/1/1998,1,11,14.5,252,840,292.7,295,16-4
41,4,17,-13.71304348,-73.73043478,5/1/1998,4,3,24.5,246,690,287.3,292.2,17-4
41,4,18,-13.71304348,-71.22608696,5/1/1998,8,4,23,246,755,287.8,291.7,18-4
41,4,19,-13.71304348,-68.72173913,5/1/1998,10.5,14.5,22.5,250,965,293.6,295,19-4
41,4,20,-13.71304348,-66.2173913,5/1/1998,13,13.5,21,248,1000,295.5,299.2,20-4
41,4,21,-13.71304348,-63.71304348,5/1/1998,12.5,14,17.5,250,995,296,298.7,21-4
41,4,22,-13.71304348,-61.20869565,5/1/1998,12,15.5,17.5,250,960,296,297.4,22-4
41,4,23,-13.71304348,-58.70434783,5/1/1998,9.5,18.5,20.5,250,960,298.7,298.3,23-4
41,4,24,-13.71304348,-56.2,5/1/1998,8,15.5,15.5,248,960,298.3,298.3,24-4
41,5,1,-11.2173913,-113.8,5/1/1998,1,31,3,250,1000,300.1,299.2,5-Jan
41,5,2,-11.2173913,-111.2956522,5/1/1998,1,35,3,250,1000,300.1,299.2,5-Feb
41,5,3,-11.2173913,-108.7913043,5/1/1998,0.5,36,3,250,1000,299.6,299.6,5-Mar
41,5,4,-11.2173913,-106.2869565,5/1/1998,0.5,39,3,250,1000,299.6,299.2,5-Apr
41,5,5,-11.2173913,-103.7826087,5/1/1998,0,44.5,1.5,250,1000,299.2,299.2,5-May
41,5,6,-11.2173913,-101.2782609,5/1/1998,0,47,1,252,1000,298.7,298.7,5-Jun
41,5,7,-11.2173913,-98.77391304,5/1/1998,0,50,1,250,1000,299.2,298.7,5-Jul
41,5,8,-11.2173913,-96.26956522,5/1/1998,0,52.5,1.5,252,1000,299.2,298.7,5-Aug
41,5,9,-11.2173913,-93.76521739,5/1/1998,0,53,2.5,252,1000,299.2,298.3,5-Sep
41,5,10,-11.2173913,-91.26086957,5/1/1998,0.5,58,3,250,1000,298.3,298.7,5-Oct
41,5,11,-11.2173913,-88.75652174,5/1/1998,0,67.5,3.5,250,1000,298.3,298.3,5-Nov
41,5,12,-11.2173913,-86.25217391,5/1/1998,0,72,3.5,250,1000,298.3,297.4,5-Dec
41,5,13,-11.2173913,-83.74782609,5/1/1998,0,73.5,5.5,250,1000,297.8,297.4,13-5
41,5,14,-11.2173913,-81.24347826,5/1/1998,0.5,69,5.5,250,1000,296.5,297.8,14-5
41,5,15,-11.2173913,-78.73913043,5/1/1998,1.5,25,14,248,920,293.2,297.8,15-5
41,5,16,-11.2173913,-76.23478261,5/1/1998,6.5,7,26,246,815,289.8,292.7,16-5
41,5,17,-11.2173913,-73.73043478,5/1/1998,9.5,10.5,17,248,960,292.7,296.9,17-5
41,5,18,-11.2173913,-71.22608696,5/1/1998,14.5,11,19,248,990,294.1,297.8,18-5
41,5,19,-11.2173913,-68.72173913,5/1/1998,13.5,13,21,248,1000,295.5,298.7,19-5
41,5,20,-11.2173913,-66.2173913,5/1/1998,13.5,15.5,18.5,248,990,295.5,298.3,20-5
41,5,21,-11.2173913,-63.71304348,5/1/1998,14,15,18,246,975,296.5,297.8,21-5
41,5,22,-11.2173913,-61.20869565,5/1/1998,12,16.5,17.5,246,980,296.9,298.7,22-5
41,5,23,-11.2173913,-58.70434783,5/1/1998,12,16.5,17.5,246,980,296.9,298.7,23-5
41,5,24,-11.2173913,-56.2,5/1/1998,8,17,17.5,248,975,297.4,299.2,24-5
41,6,1,-8.72173913,-113.8,5/1/1998,1.5,36.5,4.5,248,1000,300.5,300.1,6-Jan
41,6,2,-8.72173913,-111.2956522,5/1/1998,1.5,39.5,3.5,248,1000,301,300.1,6-Feb
41,6,3,-8.72173913,-108.7913043,5/1/1998,1.5,38.5,3,248,1000,300.5,300.1,6-Mar
41,6,4,-8.72173913,-106.2869565,5/1/1998,1,38,2,248,1000,299.6,299.6,6-Apr
41,6,5,-8.72173913,-103.7826087,5/1/1998,0,43.5,0.5,250,1000,300.1,299.6,6-May
41,6,6,-8.72173913,-101.2782609,5/1/1998,0,44,1,248,1000,300.1,300.1,6-Jun
41,6,7,-8.72173913,-98.77391304,5/1/1998,0.5,44,2,250,1000,300.1,300.1,6-Jul
41,6,8,-8.72173913,-96.26956522,5/1/1998,0.5,44.5,2.5,248,1000,300.1,300.1,6-Aug
41,6,9,-8.72173913,-93.76521739,5/1/1998,0.5,50,3.5,248,1000,300.1,300.1,6-Sep
41,6,10,-8.72173913,-91.26086957,5/1/1998,0.5,56,4,250,1000,299.6,299.6,6-Oct
41,6,11,-8.72173913,-88.75652174,5/1/1998,0.5,56,4,250,1000,299.6,299.6,6-Nov
41,6,12,-8.72173913,-86.25217391,5/1/1998,0.5,62,4.5,250,1000,299.2,300.1,6-Dec
41,6,13,-8.72173913,-83.74782609,5/1/1998,0.5,62.5,5.5,248,1000,298.7,299.2,13-6
41,6,14,-8.72173913,-81.24347826,5/1/1998,0.5,55.5,5.5,248,1000,297.8,299.2,14-6
41,6,15,-8.72173913,-78.73913043,5/1/1998,1.5,33.5,10,248,990,295.5,299.2,15-6
41,6,16,-8.72173913,-76.23478261,5/1/1998,8,6.5,33,244,780,290.7,294.6,16-6
41,6,17,-8.72173913,-73.73043478,5/1/1998,13.5,11.5,17.5,246,990,295,300.1,17-6
41,6,18,-8.72173913,-71.22608696,5/1/1998,15,11.5,18.5,244,1000,295.5,300.1,18-6
41,6,19,-8.72173913,-68.72173913,5/1/1998,15.5,11.5,20,244,1000,295,299.2,19-6
41,6,20,-8.72173913,-66.2173913,5/1/1998,15,12.5,21,244,1000,295.5,300.1,20-6
41,6,21,-8.72173913,-63.71304348,5/1/1998,14,14,19.5,242,1000,296.5,300.1,21-6
41,6,22,-8.72173913,-61.20869565,5/1/1998,16,15,19.5,244,1000,297.4,299.6,22-6
41,6,23,-8.72173913,-58.70434783,5/1/1998,14.5,15,21,248,1000,297.8,300.5,23-6
41,6,24,-8.72173913,-56.2,5/1/1998,14,14.5,21.5,246,985,298.3,300.5,24-6
41,7,1,-6.226086957,-113.8,5/1/1998,4.5,35.5,8,248,1000,301.4,301,7-Jan
41,7,2,-6.226086957,-111.2956522,5/1/1998,2.5,36.5,6.5,248,1000,301,301,7-Feb
41,7,3,-6.226086957,-108.7913043,5/1/1998,2.5,36,5.5,248,1000,301,301,7-Mar
41,7,4,-6.226086957,-106.2869565,5/1/1998,4,32.5,5.5,246,1000,301,300.5,7-Apr
41,7,5,-6.226086957,-103.7826087,5/1/1998,3,37,4.5,248,1000,300.5,301,7-May
41,7,6,-6.226086957,-101.2782609,5/1/1998,2,37.5,4,248,1000,301,300.5,7-Jun
41,7,7,-6.226086957,-98.77391304,5/1/1998,1.5,38.5,4.5,248,1000,301,300.5,7-Jul
41,7,8,-6.226086957,-96.26956522,5/1/1998,1,39,5,248,1000,300.1,300.5,7-Aug
41,7,9,-6.226086957,-93.76521739,5/1/1998,1,42,4.5,248,1000,300.1,300.5,7-Sep
41,7,10,-6.226086957,-91.26086957,5/1/1998,0.5,44.5,5,248,1000,300.5,300.5,7-Oct
41,7,11,-6.226086957,-88.75652174,5/1/1998,1.5,44.5,7.5,248,1000,300.5,300.5,7-Nov
41,7,12,-6.226086957,-86.25217391,5/1/1998,2,44,9,248,1000,299.6,300.5,7-Dec
41,7,13,-6.226086957,-83.74782609,5/1/1998,3,44.5,10,246,1000,299.2,300.1,13-7
41,7,14,-6.226086957,-81.24347826,5/1/1998,4.5,38.5,12.5,246,1000,298.3,298.7,14-7
41,7,15,-6.226086957,-78.73913043,5/1/1998,10.5,10,25.5,246,845,290.7,291.2,15-7
41,7,16,-6.226086957,-76.23478261,5/1/1998,14,8,26,246,945,293.6,296.5,16-7
41,7,17,-6.226086957,-73.73043478,5/1/1998,17.5,11.5,22,244,1000,295.5,300.1,17-7
